"(-0.3971, -0.2233, -0.4637, 0.4754, -0.4531)",[ 2.6655 -2.2577  0.25  ]
"(-0.4, -0.2135, -0.4563, 0.4814, 0.4879)",[3.5553 0.5122 0.25  ]
"(-0.4095, -0.2281, -0.47, 0.2658, 0.4733)",[3.5569 0.2127 0.25  ]
"(-0.4042, -0.2223, -0.4631, -0.359, 0.4783)",[ 3.2727 -0.4046  0.25  ]
"(-0.3918, -0.2147, -0.4538, 0.3323, 0.4847)",[3.5637 0.3537 0.25  ]
"(-0.3912, -0.2173, -0.4564, 0.3156, 0.4821)",[3.5633 0.3602 0.25  ]
"(-0.1827, -0.217, -0.4563, 0.3151, 0.4825)",[3.5782 0.4391 0.25  ]
"(-0.1797, -0.2244, -0.4621, 0.3095, -0.4354)",[ 2.6777 -2.2612  0.25  ]
"(-0.1752, -0.2122, -0.2448, 0.3186, -0.4232)",[ 2.9795 -1.9973  0.25  ]
"(-0.1723, -0.167, -0.2447, 0.3164, -0.4249)",[ 3.0578 -1.9044  0.25  ]
"(-0.1783, -0.1678, 0.0693, 0.3123, -0.4283)",[ 3.3574 -1.4102  0.25  ]
"(-0.1754, -0.1648, 0.0747, 0.3151, -0.4249)",[ 3.3742 -1.3702  0.25  ]
"(-0.175, -0.1507, 0.0726, 0.3137, -0.4289)",[ 3.3834 -1.3493  0.25  ]
"(-0.1802, -0.1447, 0.073, 0.311, 0.2766)",[3.5496 0.8976 0.25  ]
"(0.4348, -0.1476, 0.0726, 0.3133, 0.2722)",[3.3725 1.1408 0.25  ]
"(0.4337, -0.1536, 0.0654, -0.4702, 0.267)",[3.6227 0.2735 0.25  ]
"(0.4387, -0.3348, 0.0652, -0.4732, 0.2635)",[ 3.5959 -0.1832  0.25  ]
"(0.4385, -0.3321, -0.3385, -0.4722, 0.2685)",[ 3.3263 -0.86    0.25  ]
"(0.4469, -0.3218, 0.1461, -0.4617, 0.2778)",[ 3.6169 -0.0164  0.25  ]
"(0.4455, -0.3266, 0.1443, -0.0098, 0.2729)",[3.6071 0.4901 0.25  ]
"(0.4397, -0.4878, 0.1323, -0.0154, 0.2604)",[3.6237 0.0776 0.25  ]
"(0.4343, -0.4836, 0.0177, -0.0154, 0.2668)",[ 3.6174 -0.1296  0.25  ]
"(0.4413, -0.4725, 0.1934, -0.0034, 0.2765)",[3.6194 0.1997 0.25  ]
"(0.4394, -0.4871, 0.1856, -0.0128, 0.1116)",[ 3.611  -0.2934  0.25  ]
"(0.4402, -0.4849, 0.1874, -0.0108, -0.126)",[ 3.4492 -1.0494  0.25  ]
"(0.4249, -0.4445, 0.1829, -0.0208, -0.1226)",[ 3.4584 -1.0498  0.25  ]
"(0.4407, 0.2315, 0.193, -0.0084, -0.1156)",[3.5151 0.7007 0.25  ]
"(-0.4057, 0.2254, 0.185, -0.0159, -0.1243)",[3.6372 0.3089 0.25  ]
"(0.3048, 0.2326, 0.1929, -0.0064, -0.1176)",[3.5443 0.685  0.25  ]
"(0.3042, 0.2231, -0.5051, -0.0169, -0.1265)",[ 3.5726 -0.6257  0.25  ]
"(0.2952, 0.2201, -0.5096, -0.0198, -0.1296)",[ 3.5589 -0.6797  0.25  ]
"(0.2996, 0.2354, -0.4973, -0.0093, 0.4066)",[3.4606 1.0483 0.25  ]
"(0.2899, 0.2241, -0.5071, -0.3928, 0.3945)",[3.479 0.597 0.25 ]
"(0.2993, -0.1019, -0.5023, -0.3913, 0.3968)",[ 3.4566 -0.187   0.25  ]
"(0.3655, -0.0959, -0.4962, -0.3871, 0.4041)",[ 3.4662 -0.1431  0.25  ]
"(0.3691, -0.4827, -0.5044, -0.3923, 0.3938)",[ 3.1408 -1.0088  0.25  ]
"(0.3768, -0.4717, 0.3045, -0.3815, 0.4076)",[3.6035 0.3583 0.25  ]
"(0.3606, -0.4914, -0.2789, -0.4012, 0.3894)",[ 3.3607 -0.7205  0.25  ]
"(0.3702, -0.4829, -0.2712, -0.3902, -0.2935)",[ 2.2745 -2.4168  0.25  ]
"(0.4568, -0.4738, -0.264, -0.3846, -0.2841)",[ 2.3267 -2.3867  0.25  ]
"(0.4608, -0.3053, -0.2651, -0.3868, -0.2838)",[ 2.6581 -2.1587  0.25  ]
"(0.4633, -0.3062, -0.0579, -0.3859, -0.2866)",[ 2.9602 -1.9154  0.25  ]
"(0.4653, -0.3045, -0.0469, -0.3846, -0.2849)",[ 2.9894 -1.8825  0.25  ]
"(0.4597, -0.3073, -0.0489, -0.39, -0.0472)",[ 3.3398 -1.2596  0.25  ]
"(0.4596, -0.319, -0.0555, -0.3922, -0.281)",[ 2.9919 -1.8741  0.25  ]
"(0.457, -0.3136, -0.3011, -0.394, -0.273)",[ 2.6524 -2.1464  0.25  ]
"(0.4576, -0.3128, -0.4513, -0.3931, -0.2724)",[ 2.4026 -2.2787  0.25  ]
"(0.465, -0.3037, -0.4426, -0.2289, -0.2647)",[ 2.5941 -2.1849  0.25  ]
"(0.3844, -0.3156, -0.4554, -0.2347, -0.2754)",[ 2.5235 -2.2445  0.25  ]
"(0.3854, -0.3034, 0.3633, -0.2232, -0.264)",[ 3.4706 -1.071   0.25  ]
"(-0.2078, -0.3152, 0.3542, -0.2371, -0.2747)",[ 3.351  -1.3807  0.25  ]
"(-0.2078, 0.3265, 0.3664, -0.2259, -0.2612)",[3.6057 0.2497 0.25  ]
"(-0.2106, 0.1328, 0.3521, -0.2355, -0.28)",[ 3.6419 -0.2304  0.25  ]
"(0.1062, 0.1422, 0.363, -0.2251, -0.2681)",[ 3.6471 -0.0443  0.25  ]
"(0.107, 0.1439, 0.3623, -0.2293, -0.156)",[3.6386 0.2644 0.25  ]
"(0.1136, 0.1449, 0.4224, -0.224, -0.1565)",[3.6069 0.4095 0.25  ]
"(-0.3284, 0.1355, 0.415, -0.2358, -0.1642)",[3.627  0.1505 0.25  ]
"(-0.3285, 0.1403, 0.4202, -0.3257, -0.1598)",[3.6209 0.0995 0.25  ]
"(0.3973, 0.1437, 0.4241, -0.3251, -0.1565)",[3.5765 0.438  0.25  ]
"(0.3958, 0.139, 0.4172, -0.3335, -0.1295)",[3.5753 0.4749 0.25  ]
"(-0.1563, 0.1372, 0.4169, -0.3338, -0.1326)",[3.6309 0.2274 0.25  ]
"(-0.1543, 0.08, 0.4211, -0.3268, -0.1315)",[3.6425 0.1298 0.25  ]
"(0.3872, 0.0833, 0.4237, -0.3253, -0.127)",[3.5971 0.3785 0.25  ]
"(-0.1856, 0.077, 0.4168, -0.3339, -0.1328)",[3.6438 0.0611 0.25  ]
"(-0.1925, -0.447, 0.4135, -0.3343, -0.1388)",[ 3.3827 -1.2289  0.25  ]
"(-0.1328, -0.4331, 0.4264, -0.3249, -0.1231)",[ 3.4206 -1.1549  0.25  ]
"(-0.1291, -0.4469, 0.2777, -0.3348, -0.1364)",[ 3.2929 -1.4205  0.25  ]
"(-0.1376, -0.4353, 0.283, -0.3301, -0.0454)",[ 3.3809 -1.2121  0.25  ]
"(-0.1153, -0.4411, 0.2817, -0.3234, -0.1123)",[ 3.3564 -1.299   0.25  ]
"(-0.1305, -0.4311, 0.2865, -0.3256, 0.02)",[ 3.4668 -0.9881  0.25  ]
"(-0.1387, -0.4506, -0.3378, -0.3406, 0.0002)",[ 2.7169 -1.8803  0.25  ]
"(-0.1273, 0.1177, -0.3221, -0.325, 0.021)",[ 3.4791 -0.7104  0.25  ]
"(-0.1153, 0.039, -0.3301, -0.325, 0.006)",[ 3.4496 -0.828   0.25  ]
"(-0.1348, 0.0483, -0.206, -0.3263, 0.0184)",[ 3.5137 -0.6819  0.25  ]
"(-0.0049, 0.0416, -0.207, -0.324, 0.0109)",[ 3.5599 -0.6038  0.25  ]
"(-0.0072, 0.0349, -0.1763, -0.3351, 0.0051)",[ 3.5577 -0.6252  0.25  ]
"(0.0004, 0.0367, -0.1713, -0.3301, -0.4835)",[ 2.9536 -1.9742  0.25  ]
"(0.0001, 0.0487, -0.1649, -0.3281, -0.2493)",[ 3.3181 -1.3778  0.25  ]
"(0.0072, 0.0446, -0.1646, 0.3823, -0.2558)",[ 3.6113 -0.6024  0.25  ]
"(-0.0003, 0.0432, -0.1685, 0.3803, 0.4538)",[3.2428 1.6144 0.25  ]
"(0.0004, 0.4805, -0.1682, 0.381, 0.4527)",[2.4777 2.4331 0.25  ]
"(-0.0014, -0.2037, -0.175, 0.3771, 0.4427)",[3.4822 1.0762 0.25  ]
"(-0.1926, -0.1995, -0.1695, 0.3799, 0.4504)",[3.5177 0.9841 0.25  ]
"(-0.1952, -0.2029, -0.1712, 0.381, 0.3668)",[3.5819 0.7481 0.25  ]
"(-0.2008, -0.2055, -0.2117, 0.3756, 0.3654)",[3.6032 0.635  0.25  ]
"(0.4347, -0.1967, -0.2064, 0.3845, 0.3731)",[3.4593 0.9362 0.25  ]
"(0.2239, -0.2016, -0.2119, 0.3774, 0.3685)",[3.5332 0.8204 0.25  ]
"(0.2249, -0.194, 0.2537, 0.3861, 0.3756)",[3.1355 1.5872 0.25  ]
"(0.325, -0.2004, 0.2502, 0.3817, 0.3695)",[3.0958 1.6025 0.25  ]
"(0.3277, -0.1957, 0.3611, 0.3819, 0.3744)",[2.963  1.7377 0.25  ]
"(0.3293, -0.2096, 0.3529, 0.3754, 0.2389)",[3.16   1.3975 0.25  ]
"(0.3874, -0.1923, 0.3672, 0.3858, 0.2577)",[3.0996 1.4646 0.25  ]
"(0.3895, -0.1986, 0.4877, 0.3806, 0.2513)",[2.9647 1.5818 0.25  ]
"(0.3979, -0.1954, 0.4938, 0.3838, 0.2545)",[2.9334 1.6127 0.25  ]
"(0.4046, -0.2035, 0.409, 0.3798, 0.2461)",[3.0361 1.5101 0.25  ]
"(0.3961, -0.2048, -0.2629, 0.3752, 0.2456)",[3.5794 0.4231 0.25  ]
"(0.4042, -0.1917, -0.0643, 0.3885, 0.2573)",[3.4961 0.7921 0.25  ]
"(0.4004, 0.5006, -0.0678, 0.3811, 0.2532)",[2.5645 2.1826 0.25  ]
"(-0.2373, 0.4964, -0.074, 0.3749, 0.2468)",[2.8455 2.0497 0.25  ]
"(-0.2405, 0.4932, -0.0743, 0.3779, 0.0718)",[3.1477 1.6157 0.25  ]
"(0.1677, 0.5047, -0.0651, 0.3854, 0.0843)",[2.9679 1.7814 0.25  ]
"(0.1703, 0.4945, -0.0728, 0.3793, -0.1567)",[3.321 1.119 0.25 ]
"(0.1689, 0.2368, -0.0734, 0.3779, -0.1548)",[3.5612 0.4983 0.25  ]
"(0.1659, 0.2396, -0.0714, 0.2617, -0.1499)",[3.614  0.3825 0.25  ]
"(0.1689, -0.0233, -0.0741, 0.2576, -0.1559)",[ 3.6545 -0.29    0.25  ]
"(0.1671, -0.0235, -0.3306, 0.2562, -0.153)",[ 3.5753 -0.7687  0.25  ]
"(0.1734, 0.4094, -0.3213, 0.2659, -0.1384)",[3.6255 0.3299 0.25  ]
"(0.1766, 0.4747, -0.3244, 0.2655, -0.1435)",[3.5898 0.4952 0.25  ]
"(0.1698, 0.4715, -0.3295, 0.26, 0.4406)",[2.8097 2.1557 0.25  ]
"(0.1733, 0.4741, 0.0324, 0.2641, 0.4437)",[2.2323 2.5654 0.25  ]
"(0.167, -0.4784, 0.0221, 0.2548, 0.4295)",[3.5729 0.6309 0.25  ]
"(0.1603, -0.4914, 0.0174, 0.2485, 0.4278)",[3.5874 0.5442 0.25  ]
"(0.1682, -0.4783, -0.0662, 0.2603, 0.4418)",[3.594  0.4808 0.25  ]
"(0.1657, -0.4825, -0.0732, -0.2999, 0.438)",[ 3.5539 -0.21    0.25  ]
"(0.1747, -0.4727, 0.1452, -0.2922, 0.4466)",[3.6145 0.2069 0.25  ]
"(0.1657, -0.4869, -0.1231, -0.3077, 0.4341)",[ 3.5289 -0.2947  0.25  ]
"(0.3763, -0.4752, -0.1138, -0.2913, 0.444)",[ 3.5556 -0.1456  0.25  ]
"(0.3802, -0.4855, -0.1229, -0.3008, 0.2132)",[ 3.4257 -0.8815  0.25  ]
"(0.5008, -0.4723, -0.1116, -0.2909, 0.227)",[ 3.4625 -0.7654  0.25  ]
"(0.4966, -0.4853, -0.342, -0.3059, 0.2157)",[ 3.2276 -1.1697  0.25  ]
"(0.5015, -0.4712, -0.1747, -0.2922, 0.2277)",[ 3.3951 -0.9057  0.25  ]
"(0.4994, -0.49, -0.1862, -0.3027, -0.4019)",[ 2.295  -2.4919  0.25  ]
"(0.5035, -0.1898, -0.1706, -0.2935, -0.3776)",[ 2.9026 -2.012   0.25  ]
"(0.4998, -0.1959, -0.1779, -0.2995, -0.035)",[ 3.424 -1.068  0.25 ]
"(0.503, -0.1964, 0.3021, -0.2963, -0.0367)",[ 3.6403 -0.199   0.25  ]
"(0.502, -0.1964, 0.4713, -0.2966, -0.0369)",[3.6155 0.1096 0.25  ]
"(0.0039, -0.2049, 0.4647, -0.3062, -0.0445)",[ 3.658 -0.161  0.25 ]
"(0.1854, -0.1983, 0.4721, -0.2969, -0.0385)",[ 3.656  -0.0193  0.25  ]
"(0.1918, 0.1654, 0.4756, -0.2965, -0.0322)",[3.4919 0.8743 0.25  ]
"(0.1898, 0.1616, 0.4705, -0.3, 0.4708)",[2.6961 2.2524 0.25  ]
"(0.1904, 0.1551, 0.4677, -0.3005, -0.1558)",[3.567  0.5417 0.25  ]
"(0.202, 0.1688, 0.4799, 0.2352, -0.1419)",[3.2418 1.0989 0.25  ]
"(0.1982, 0.1598, 0.4719, 0.3286, -0.1513)",[3.1791 1.1342 0.25  ]
"(0.1904, 0.155, 0.3095, 0.3261, -0.1543)",[3.3501 0.9086 0.25  ]
"(-0.3473, 0.1567, 0.3064, 0.3257, -0.1531)",[3.5053 0.6667 0.25  ]
"(0.3158, 0.1629, 0.3132, 0.3339, -0.1473)",[3.3005 0.959  0.25  ]
"(0.4444, 0.1622, 0.3124, 0.3326, -0.1479)",[3.2525 0.9814 0.25  ]
"(0.4426, 0.1554, 0.3045, -0.3724, -0.1542)",[3.6211 0.2458 0.25  ]
"(-0.2745, 0.158, 0.3077, -0.3729, -0.1519)",[ 3.6334 -0.0817  0.25  ]
"(-0.2821, -0.1263, 0.304, -0.3739, -0.1582)",[ 3.5391 -0.7904  0.25  ]
"(-0.2799, -0.1125, 0.314, -0.3684, 0.0493)",[ 3.6335 -0.162   0.25  ]
"(-0.2803, -0.1176, 0.311, -0.3698, 0.2124)",[3.6164 0.3655 0.25  ]
"(-0.2791, 0.4328, 0.3129, -0.3682, 0.2141)",[3.1148 1.6774 0.25  ]
"(0.2166, 0.4326, 0.3129, -0.3664, 0.2124)",[2.9784 1.8896 0.25  ]
"(0.2213, 0.433, 0.3133, -0.3731, 0.2127)",[2.976  1.8914 0.25  ]
"(0.2198, 0.4234, 0.306, -0.3817, -0.288)",[3.5711 0.4032 0.25  ]
"(0.2196, -0.1208, 0.3082, -0.381, -0.2827)",[ 3.5239 -0.9685  0.25  ]
"(0.1834, -0.1241, 0.305, -0.3859, -0.2834)",[ 3.503  -1.0344  0.25  ]
"(0.1797, -0.1144, 0.313, -0.3791, 0.4469)",[3.3976 1.3115 0.25  ]
"(0.1432, -0.1251, 0.3055, -0.3831, 0.4348)",[3.4124 1.2774 0.25  ]
"(0.139, -0.123, 0.1208, -0.3828, 0.4375)",[3.5171 0.9711 0.25  ]
"(0.1398, -0.1114, 0.2464, -0.3741, 0.4485)",[3.4449 1.1999 0.25  ]
"(0.4972, -0.1142, 0.2463, -0.373, 0.4453)",[3.3537 1.3645 0.25  ]
"(0.5027, -0.1234, 0.2378, -0.3806, 0.3471)",[3.4679 1.0773 0.25  ]
"(0.4965, -0.0016, 0.2477, -0.3758, 0.3599)",[3.3704 1.3237 0.25  ]
"(0.5074, -0.0063, 0.245, 0.1492, 0.3531)",[3.0058 1.7872 0.25  ]
"(0.5004, -0.0165, 0.2366, 0.1491, 0.032)",[3.4255 0.9046 0.25  ]
"(0.5081, 0.0008, 0.2519, 0.3168, 0.0497)",[3.2811 1.0995 0.25  ]
"(0.5126, -0.0707, 0.2406, 0.3148, 0.037)",[3.336  0.9535 0.25  ]
"(0.4912, -0.0763, 0.2331, 0.0369, 0.0339)",[3.5426 0.6247 0.25  ]
"(0.4987, -0.0718, -0.3386, 0.038, 0.0386)",[ 3.607  -0.3905  0.25  ]
"(0.5006, -0.0702, -0.3389, 0.0414, -0.0095)",[ 3.5866 -0.5267  0.25  ]
"(0.4918, 0.0135, -0.3381, 0.0381, -0.0051)",[ 3.6144 -0.389   0.25  ]
"(0.4998, 0.0116, -0.3395, 0.04, 0.4606)",[3.442  1.1079 0.25  ]
"(0.4975, -0.5076, -0.3474, 0.0353, 0.4499)",[ 3.5253 -0.1554  0.25  ]
"(0.5, -0.5052, -0.3429, 0.0389, 0.0536)",[ 3.2197 -1.3587  0.25  ]
"(0.5015, -0.0955, -0.3344, 0.0433, 0.068)",[ 3.5968 -0.4236  0.25  ]
"(0.4501, -0.1086, -0.3483, 0.033, 0.0516)",[ 3.592  -0.4884  0.25  ]
"(0.4513, 0.2739, -0.3347, 0.043, 0.0676)",[3.6089 0.4883 0.25  ]
"(0.455, 0.2765, -0.1063, 0.0462, 0.066)",[3.5004 0.9291 0.25  ]
"(0.4588, 0.2735, -0.1061, 0.0461, 0.0923)",[3.4698 1.0141 0.25  ]
"(0.4545, 0.2726, -0.1067, 0.4202, 0.0922)",[3.2081 1.3593 0.25  ]
"(0.4624, 0.2759, -0.1015, 0.4304, 0.0639)",[3.203  1.3383 0.25  ]
"(0.449, 0.0959, -0.1148, 0.4169, 0.0533)",[3.4264 0.8866 0.25  ]
"(0.3725, 0.0975, -0.1142, 0.4131, 0.0583)",[3.4708 0.824  0.25  ]
"(0.3697, 0.1032, -0.1087, 0.4201, 0.4535)",[2.9124 1.9458 0.25  ]
"(0.3589, 0.0942, -0.1176, 0.1161, 0.4451)",[3.1793 1.7087 0.25  ]
"(0.3703, 0.0976, -0.1109, 0.1199, 0.1277)",[3.5601 0.7969 0.25  ]
"(0.3761, 0.1082, 0.2651, 0.1281, 0.1376)",[3.2467 1.4012 0.25  ]
"(0.3697, 0.0901, 0.2539, 0.1174, -0.3719)",[ 3.5708 -0.154   0.25  ]
"(0.3656, 0.0954, 0.1071, 0.1152, -0.3647)",[ 3.5956 -0.4126  0.25  ]
"(0.3589, 0.101, 0.1091, 0.1156, -0.2895)",[ 3.6189 -0.2486  0.25  ]
"(0.0749, 0.0975, 0.1066, 0.1146, -0.2921)",[ 3.6525 -0.3475  0.25  ]
"(0.0691, -0.2823, 0.106, 0.1178, -0.2959)",[ 3.4346 -1.2518  0.25  ]
"(-0.1959, -0.2837, 0.1063, 0.1163, -0.2936)",[ 3.3682 -1.4072  0.25  ]
"(-0.199, 0.4124, 0.1141, 0.1222, -0.284)",[3.6074 0.3339 0.25  ]
"(-0.1858, 0.3928, 0.1149, 0.1285, -0.2884)",[3.598  0.3788 0.25  ]
"(-0.1916, 0.3935, 0.1153, 0.4889, -0.2874)",[3.4341 0.6972 0.25  ]
"(-0.1962, 0.3859, 0.1068, 0.4199, -0.2944)",[3.4736 0.6332 0.25  ]
"(-0.2017, 0.3874, -0.0586, 0.4173, -0.292)",[3.5778 0.3432 0.25  ]
"(-0.2034, 0.3884, -0.0624, -0.4471, -0.2911)",[ 3.5263 -0.6591  0.25  ]
"(-0.1959, 0.3958, 0.2324, -0.4439, -0.2848)",[ 3.6025 -0.1398  0.25  ]
"(-0.1918, 0.3986, 0.2389, -0.41, -0.2822)",[ 3.6082 -0.04    0.25  ]
"(-0.1923, 0.3907, 0.2315, -0.4362, -0.2898)",[ 3.6069 -0.0896  0.25  ]
"(-0.2014, 0.3881, -0.2481, -0.4421, -0.2914)",[ 3.4057 -0.9609  0.25  ]
"(-0.1925, 0.399, 0.3167, -0.4311, -0.2815)",[3.5977 0.0509 0.25  ]
"(-0.1951, 0.3932, 0.3139, -0.0299, -0.2872)",[3.5523 0.5041 0.25  ]
"(-0.2067, 0.3819, -0.4059, -0.0381, -0.2977)",[ 3.5243 -0.8457  0.25  ]
"(-0.2002, 0.0713, -0.4011, -0.0305, -0.2915)",[ 3.227  -1.5417  0.25  ]
"(-0.1916, 0.0746, -0.3943, 0.3117, -0.2858)",[ 3.435  -1.2103  0.25  ]
"(-0.2003, 0.0731, -0.3986, 0.3103, 0.4637)",[3.4516 1.1643 0.25  ]
"(-0.0046, 0.0728, -0.3972, 0.3129, 0.4628)",[3.4089 1.2799 0.25  ]
"(0.0025, 0.0733, 0.1095, 0.3135, 0.4627)",[2.9075 2.0513 0.25  ]
"(-0.009, 0.066, 0.1038, 0.0003, 0.4572)",[3.1632 1.7955 0.25  ]
"(0.0002, 0.0659, 0.1078, -0.0006, 0.1349)",[3.5845 0.84   0.25  ]
"(0.2266, 0.0722, 0.1129, 0.0044, 0.1419)",[3.53   0.9601 0.25  ]
"(-0.086, 0.0675, 0.1072, -0.0033, 0.1377)",[3.6015 0.7807 0.25  ]
"(-0.4757, 0.0674, 0.1071, -0.0035, 0.1376)",[3.6096 0.5963 0.25  ]
"(-0.4788, -0.0921, 0.1062, -0.0022, 0.1351)",[3.6549 0.2247 0.25  ]
"(0.3465, -0.0856, 0.1148, 0.0057, 0.1441)",[3.6079 0.6221 0.25  ]
"(0.3508, -0.0844, 0.2534, 0.0041, 0.1454)",[3.5311 0.8486 0.25  ]
"(0.3453, -0.0967, -0.1024, -0.0067, 0.134)",[3.6697 0.1978 0.25  ]
"(0.3394, -0.1, -0.138, -0.0109, 0.1309)",[3.6726 0.0746 0.25  ]
"(0.387, -0.0845, -0.1248, 0.0041, 0.1456)",[3.6646 0.1867 0.25  ]
"(0.3854, -0.0964, -0.3738, -0.007, 0.1343)",[ 3.6169 -0.2928  0.25  ]
"(0.3971, -0.0803, -0.1123, 0.0104, 0.1491)",[3.6618 0.2166 0.25  ]
"(0.4018, -0.1721, -0.1219, 0.0026, 0.135)",[3.6613 0.0237 0.25  ]
"(-0.3661, -0.1742, -0.1247, -0.0059, 0.1361)",[ 3.6108 -0.4119  0.25  ]
"(-0.3646, -0.1635, 0.3946, 0.0065, 0.1461)",[3.6036 0.5903 0.25  ]
"(-0.3215, -0.1649, 0.3965, 0.0084, 0.1441)",[3.593  0.6496 0.25  ]
"(-0.3226, -0.1734, -0.2495, -0.0036, 0.1372)",[ 3.5612 -0.5769  0.25  ]
"(-0.3182, 0.0002, -0.2403, 0.0071, 0.1518)",[ 3.6385 -0.1477  0.25  ]
"(-0.3205, -0.0054, -0.2476, 0.0005, 0.3056)",[3.6229 0.3308 0.25  ]
"(-0.3097, -0.0902, -0.2502, 0.0036, 0.2968)",[3.6297 0.1823 0.25  ]
"(-0.3026, -0.085, -0.2456, 0.0028, 0.3052)",[3.6266 0.155  0.25  ]
"(-0.3066, -0.0973, -0.2585, -0.1729, 0.2937)",[ 3.575  -0.0955  0.25  ]
"(-0.1244, -0.086, -0.245, -0.1633, 0.3034)",[3.6157 0.0608 0.25  ]
"(-0.1187, 0.4337, -0.2454, -0.1673, 0.3066)",[3.3723 1.3067 0.25  ]
"(-0.1199, 0.4214, -0.2551, -0.1718, -0.4505)",[ 3.4706 -1.0522  0.25  ]
"(-0.1142, 0.4383, 0.0747, -0.1616, -0.4323)",[ 3.6183 -0.4441  0.25  ]
"(-0.1201, 0.435, 0.0729, -0.1689, 0.0062)",[3.5019 0.9661 0.25  ]
"(-0.1202, 0.4314, 0.0704, -0.17, 0.3006)",[3.0973 1.8146 0.25  ]
"(0.1367, 0.434, 0.0742, -0.1653, 0.3038)",[2.9882 1.9591 0.25  ]
"(0.1345, 0.4228, -0.1852, -0.1773, 0.2932)",[3.2842 1.5274 0.25  ]
"(0.1401, 0.4276, -0.1811, -0.1703, 0.1175)",[3.4978 1.0234 0.25  ]
"(0.1736, 0.4318, -0.1789, -0.1704, 0.1221)",[3.4998 1.0147 0.25  ]
"(0.1797, 0.4329, -0.1787, -0.1698, 0.3033)",[3.2705 1.5503 0.25  ]
"(0.1776, -0.107, -0.1869, -0.1744, 0.2903)",[3.6467 0.2554 0.25  ]
"(0.1834, 0.2901, -0.1706, -0.1637, 0.3127)",[3.4287 1.2515 0.25  ]
"(0.1833, 0.4032, -0.1758, -0.1672, 0.3064)",[3.3057 1.4936 0.25  ]
"(0.1862, 0.4036, -0.1756, 0.2606, 0.3032)",[2.9984 1.912  0.25  ]
"(0.1821, 0.4027, 0.35, 0.2629, 0.3022)",[2.1952 2.4384 0.25  ]
"(0.18, 0.4035, 0.3518, 0.2606, 0.4442)",[1.833  2.6654 0.25  ]
"(0.1826, 0.3935, 0.3453, 0.2576, 0.3428)",[2.0638 2.5267 0.25  ]
"(0.1906, 0.4097, 0.3615, 0.4572, 0.3581)",[1.7821 2.5563 0.25  ]
"(-0.1667, 0.3962, 0.3459, 0.4454, 0.3464)",[2.0304 2.5268 0.25  ]
"(-0.0147, 0.4026, 0.3532, 0.4543, 0.3522)",[1.9106 2.5517 0.25  ]
"(-0.0084, 0.396, 0.24, 0.4481, 0.3462)",[2.114  2.4961 0.25  ]
"(-0.0119, 0.3972, 0.0711, 0.4471, 0.3479)",[2.4066 2.3809 0.25  ]
"(-0.0114, 0.3274, 0.0674, 0.4485, 0.3462)",[2.566  2.2732 0.25  ]
"(-0.3744, 0.3278, 0.0676, 0.4471, 0.3479)",[2.7216 2.1754 0.25  ]
"(-0.3854, 0.3268, 0.066, -0.3407, 0.3472)",[3.2605 1.4573 0.25  ]
"(-0.3796, 0.1952, 0.0654, -0.3425, 0.3437)",[3.3981 1.1659 0.25  ]
"(-0.3827, 0.1966, -0.2911, -0.3435, 0.3471)",[3.4808 0.525  0.25  ]
"(-0.383, 0.2034, -0.2872, -0.2611, 0.3537)",[3.4956 0.6058 0.25  ]
"(-0.3782, 0.2395, -0.2877, -0.2578, 0.3518)",[3.4863 0.6957 0.25  ]
"(-0.3713, 0.1667, -0.2916, -0.2578, 0.3453)",[3.5117 0.569  0.25  ]
"(-0.3689, 0.1779, -0.281, 0.2841, 0.3571)",[3.4428 1.2014 0.25  ]
"(-0.3822, -0.2368, -0.297, 0.2756, 0.3402)",[3.6249 0.1468 0.25  ]
"(-0.3844, -0.2378, -0.2948, 0.2768, 0.2703)",[ 3.6239 -0.1032  0.25  ]
"(-0.3892, -0.2267, -0.289, 0.2774, 0.344)",[3.623  0.0829 0.25  ]
"(-0.3795, -0.2356, -0.2925, 0.2794, -0.0566)",[ 3.4368 -1.0972  0.25  ]
"(-0.1825, -0.2229, -0.2814, 0.2908, -0.0439)",[ 3.5047 -0.9717  0.25  ]
"(-0.1782, 0.0659, -0.284, 0.2838, -0.0417)",[ 3.6677 -0.3054  0.25  ]
"(-0.1798, 0.053, -0.2935, 0.2789, -0.2688)",[ 3.5302 -0.9873  0.25  ]
"(-0.18, 0.0691, -0.2846, 0.282, 0.2411)",[3.6232 0.6191 0.25  ]
"(-0.1799, 0.0515, -0.2949, 0.2782, -0.4305)",[ 3.3261 -1.4885  0.25  ]
"(0.1148, 0.0616, -0.2879, 0.2838, -0.4187)",[ 3.3923 -1.3318  0.25  ]
"(0.1266, 0.0639, -0.2849, 0.492, -0.4169)",[ 3.4458 -1.0865  0.25  ]
"(0.2548, 0.0618, -0.2882, 0.4918, -0.4182)",[ 3.4393 -1.0352  0.25  ]
"(-0.0467, 0.0573, -0.2929, 0.4867, -0.4226)",[ 3.4233 -1.2042  0.25  ]
"(0.3568, 0.0628, -0.2869, 0.4939, -0.4174)",[ 3.4352 -0.9723  0.25  ]
"(0.3637, 0.0646, 0.4317, 0.4948, -0.4161)",[3.3003 0.2595 0.25  ]
"(0.3511, 0.0547, 0.4232, -0.0403, -0.4243)",[ 3.5554 -0.3105  0.25  ]
