%time,field.header.seq,field.header.stamp,field.header.frame_id,field.name0,field.name1,field.name2,field.name3,field.name4,field.position0,field.position1,field.position2,field.position3,field.position4,field.velocity0,field.velocity1,field.velocity2,field.velocity3,field.velocity4,field.effort0,field.effort1,field.effort2,field.effort3,field.effort4
225651000000,11264,225651000000,,end,joint2,joint4,joint6,motortom2m,-3.604156972869532e-10,6.292522058970462e-10,5.981020123613234e-10,-5.203881769944019e-10,5.977165429271736e-10,1.2120805270483057e-12,-7.161264031691065e-13,-2.769140387028781e-13,1.7132349622196274e-13,-9.36463351260081e-13,0.0,0.0,0.0,0.0,0.0
225671000000,11265,225671000000,,end,joint2,joint4,joint6,motortom2m,-3.604165854653729e-10,6.292504295402068e-10,5.981020123613234e-10,-5.203881769944019e-10,5.97718319284013e-10,1.212080528065298e-12,-7.161264014180988e-13,-2.769140370311055e-13,1.7132349768338711e-13,-9.364633496019653e-13,0.0,0.0,0.0,0.0,0.0
225691000000,11266,225691000000,,end,joint2,joint4,joint6,motortom2m,-3.604165854653729e-10,6.292504295402068e-10,5.981020123613234e-10,-5.203881769944019e-10,5.977165429271736e-10,1.212080528317794e-12,-7.161264009836717e-13,-2.7691403661620617e-13,1.7132349804617266e-13,-9.3646334919089e-13,0.0,0.0,0.0,0.0,0.0
225711000000,11267,225711000000,,end,joint2,joint4,joint6,motortom2m,-3.604156972869532e-10,6.292504295402068e-10,5.981020123613234e-10,-5.203881769944019e-10,5.97718319284013e-10,1.2120805270492787e-12,-7.161264031673576e-13,-2.7691403870111006e-13,1.71323496223503e-13,-9.36463351258365e-13,0.0,0.0,0.0,0.0,0.0
225731000000,11268,225731000000,,end,joint2,joint4,joint6,motortom2m,-3.604156972869532e-10,6.292504295402068e-10,5.98100236004484e-10,-5.203872888159822e-10,5.977165429271736e-10,1.2120805278138319e-12,-7.16126401851475e-13,-2.7691403744461887e-13,1.7132349732202006e-13,-9.364633500126906e-13,0.0,0.0,0.0,0.0,0.0
225751000000,11269,225751000000,,end,joint2,joint4,joint6,motortom2m,-3.604165854653729e-10,6.292504295402068e-10,5.981020123613234e-10,-5.203872888159822e-10,5.97718319284013e-10,1.212080529338503e-12,-7.161263992261007e-13,-2.769140349383224e-13,1.7132349951278993e-13,-9.364633475264979e-13,0.0,0.0,0.0,0.0,0.0
225771000000,11270,225771000000,,end,joint2,joint4,joint6,motortom2m,-3.604165854653729e-10,6.292504295402068e-10,5.981020123613234e-10,-5.203881769944019e-10,5.977165429271736e-10,1.2120805290824157e-12,-7.161263996672022e-13,-2.769140353593513e-13,1.7132349914479372e-13,-9.364633479444131e-13,0.0,0.0,0.0,0.0,0.0
225791000000,11271,225791000000,,end,joint2,joint4,joint6,motortom2m,-3.604156972869532e-10,6.292522058970462e-10,5.981020123613234e-10,-5.203881769944019e-10,5.97718319284013e-10,1.2120805290839463e-12,-7.161263996641463e-13,-2.769140353568368e-13,1.7132349914701313e-13,-9.364633479410727e-13,0.0,0.0,0.0,0.0,0.0
225811000000,11272,225811000000,,end,joint2,joint4,joint6,motortom2m,-3.604165854653729e-10,6.292522058970462e-10,5.981020123613234e-10,-5.203881769944019e-10,5.977165429271736e-10,1.2120805290819882e-12,-7.161263996677529e-13,-2.769140353601619e-13,1.713234991441796e-13,-9.364633479447465e-13,0.0,0.0,0.0,0.0,0.0
225831000000,11273,225831000000,,end,joint2,joint4,joint6,motortom2m,-3.604165854653729e-10,6.292522058970462e-10,5.981020123613234e-10,-5.203881769944019e-10,5.977165429271736e-10,1.2120805283205685e-12,-7.161264009787056e-13,-2.769140366117298e-13,1.7132349805009187e-13,-9.364633491859349e-13,0.0,0.0,0.0,0.0,0.0
225851000000,11274,225851000000,,end,joint2,joint4,joint6,motortom2m,-3.604156972869532e-10,6.292522058970462e-10,5.981020123613234e-10,-5.203881769944019e-10,5.97718319284013e-10,1.212080528320921e-12,-7.16126400977897e-13,-2.7691403661098177e-13,1.7132349805069347e-13,-9.364633491850009e-13,0.0,0.0,0.0,0.0,0.0
225871000000,11275,225871000000,,end,joint2,joint4,joint6,motortom2m,-3.604165854653729e-10,6.292522058970462e-10,5.981020123613234e-10,-5.203872888159822e-10,5.977165429271736e-10,1.212080527811694e-12,-7.161264018547215e-13,-2.7691403744805745e-13,1.7132349731894963e-13,-9.364633500154593e-13,0.0,0.0,0.0,0.0,0.0
225891000000,11276,225891000000,,end,joint2,joint4,joint6,motortom2m,-3.604165854653729e-10,6.292522058970462e-10,5.981020123613234e-10,-5.203872888159822e-10,5.97718319284013e-10,1.2120805278120753e-12,-7.161264018538465e-13,-2.769140374472525e-13,1.7132349731959688e-13,-9.36463350014459e-13,0.0,0.0,0.0,0.0,0.0
225911000000,11277,225911000000,,end,joint2,joint4,joint6,motortom2m,-3.604165854653729e-10,6.292522058970462e-10,5.98100236004484e-10,-5.203881769944019e-10,5.977165429271736e-10,1.2120805288296258e-12,-7.16126400102482e-13,-2.769140357749463e-13,1.71323498781658e-13,-9.364633483564672e-13,0.0,0.0,0.0,0.0,0.0
225931000000,11278,225931000000,,end,joint2,joint4,joint6,motortom2m,-3.604156972869532e-10,6.292522058970462e-10,5.981020123613234e-10,-5.203881769944019e-10,5.97718319284013e-10,1.2120805283197219e-12,-7.161264009798464e-13,-2.7691403661289583e-13,1.713234980488935e-13,-9.36463349186881e-13,0.0,0.0,0.0,0.0,0.0
225951000000,11279,225951000000,,end,joint2,joint4,joint6,motortom2m,-3.604165854653729e-10,6.292522058970462e-10,5.981020123613234e-10,-5.203881769944019e-10,5.977165429271736e-10,1.212080528574921e-12,-7.161264005410067e-13,-2.769140361937075e-13,1.713234984154983e-13,-9.364633487716804e-13,0.0,0.0,0.0,0.0,0.0
225971000000,11280,225971000000,,end,joint2,joint4,joint6,motortom2m,-3.604165854653729e-10,6.292522058970462e-10,5.981020123613234e-10,-5.203881769944019e-10,5.97718319284013e-10,1.21208052984824e-12,-7.161263983488306e-13,-2.7691403410069035e-13,1.713235002452089e-13,-9.364633466958668e-13,0.0,0.0,0.0,0.0,0.0
225991000000,11281,225991000000,,end,joint2,joint4,joint6,motortom2m,-3.604156972869532e-10,6.292504295402068e-10,5.981020123613234e-10,-5.203881769944019e-10,5.977165429271736e-10,1.212080528066343e-12,-7.161264014166414e-13,-2.7691403702962e-13,1.713234976847745e-13,-9.364633496008794e-13,0.0,0.0,0.0,0.0,0.0
226011000000,11282,226011000000,,end,joint2,joint4,joint6,motortom2m,-3.604165854653729e-10,6.292504295402068e-10,5.981020123613234e-10,-5.203881769944019e-10,5.97718319284013e-10,1.2120805275571211e-12,-7.161264022930043e-13,-2.769140378663895e-13,1.7132349695318616e-13,-9.36463350430478e-13,0.0,0.0,0.0,0.0,0.0
226031000000,11283,226031000000,,end,joint2,joint4,joint6,motortom2m,-3.604165854653729e-10,6.292504295402068e-10,5.981020123613234e-10,-5.203872888159822e-10,5.977165429271736e-10,1.2120805275572043e-12,-7.161264022930849e-13,-2.769140378663665e-13,1.7132349695325805e-13,-9.364633504308033e-13,0.0,0.0,0.0,0.0,0.0
226051000000,11284,226051000000,,end,joint2,joint4,joint6,motortom2m,-3.604156972869532e-10,6.292504295402068e-10,5.981020123613234e-10,-5.203881769944019e-10,5.977165429271736e-10,1.2120805280645878e-12,-7.161264014193204e-13,-2.7691403703217583e-13,1.713234976824412e-13,-9.364633496032927e-13,0.0,0.0,0.0,0.0,0.0
226071000000,11285,226071000000,,end,joint2,joint4,joint6,motortom2m,-3.604156972869532e-10,6.292504295402068e-10,5.98100236004484e-10,-5.203881769944019e-10,5.97718319284013e-10,1.2120805280688152e-12,-7.161264014123421e-13,-2.7691403702537926e-13,1.7132349768847258e-13,-9.364633495966288e-13,0.0,0.0,0.0,0.0,0.0
226091000000,11286,226091000000,,end,joint2,joint4,joint6,motortom2m,-3.604165854653729e-10,6.292504295402068e-10,5.981020123613234e-10,-5.203881769944019e-10,5.977165429271736e-10,1.212080527809039e-12,-7.161264018592638e-13,-2.769140374523028e-13,1.7132349731507828e-13,-9.36463350019843e-13,0.0,0.0,0.0,0.0,0.0
226111000000,11287,226111000000,,end,joint2,joint4,joint6,motortom2m,-3.604165854653729e-10,6.292522058970462e-10,5.981020123613234e-10,-5.203881769944019e-10,5.97718319284013e-10,1.2120805290834017e-12,-7.161263996649697e-13,-2.769140353576735e-13,1.7132349914624472e-13,-9.364633479417228e-13,0.0,0.0,0.0,0.0,0.0
226131000000,11288,226131000000,,end,joint2,joint4,joint6,motortom2m,-3.604156972869532e-10,6.292522058970462e-10,5.981020123613234e-10,-5.203881769944019e-10,5.977165429271736e-10,1.2120805280661044e-12,-7.161264014167082e-13,-2.769140370299958e-13,1.7132349768440776e-13,-9.364633496006581e-13,0.0,0.0,0.0,0.0,0.0
226151000000,11289,226151000000,,end,joint2,joint4,joint6,motortom2m,-3.604165854653729e-10,6.292522058970462e-10,5.981020123613234e-10,-5.203881769944019e-10,5.97718319284013e-10,1.2120805278111585e-12,-7.161264018553351e-13,-2.769140374488275e-13,1.7132349731818808e-13,-9.364633500157885e-13,0.0,0.0,0.0,0.0,0.0
226171000000,11290,226171000000,,end,joint2,joint4,joint6,motortom2m,-3.604165854653729e-10,6.292522058970462e-10,5.981020123613234e-10,-5.203872888159822e-10,5.977165429271736e-10,1.212080528828991e-12,-7.161264001033786e-13,-2.769140357760009e-13,1.7132349878065674e-13,-9.364633483572067e-13,0.0,0.0,0.0,0.0,0.0
226191000000,11291,226191000000,,end,joint2,joint4,joint6,motortom2m,-3.604156972869532e-10,6.292522058970462e-10,5.981020123613234e-10,-5.203881769944019e-10,5.97718319284013e-10,1.2120805306114787e-12,-7.161263970346935e-13,-2.769140328461098e-13,1.7132350134198535e-13,-9.364633454514792e-13,0.0,0.0,0.0,0.0,0.0
226211000000,11292,226211000000,,end,joint2,joint4,joint6,motortom2m,-3.604156972869532e-10,6.292522058970462e-10,5.981020123613234e-10,-5.203881769944019e-10,5.977165429271736e-10,1.2120805301018195e-12,-7.161263979123577e-13,-2.769140336839454e-13,1.7132350060962093e-13,-9.364633462827613e-13,0.0,0.0,0.0,0.0,0.0
226231000000,11293,226231000000,,end,joint2,joint4,joint6,motortom2m,-3.604165854653729e-10,6.292522058970462e-10,5.981020123613234e-10,-5.203881769944019e-10,5.97718319284013e-10,1.2120805290848906e-12,-7.161263996627826e-13,-2.7691403535523173e-13,1.7132349914849927e-13,-9.364633479399717e-13,0.0,0.0,0.0,0.0,0.0
226251000000,11294,226251000000,,end,joint2,joint4,joint6,motortom2m,-3.604165854653729e-10,6.292522058970462e-10,5.98100236004484e-10,-5.203881769944019e-10,5.977165429271736e-10,1.21208052755899e-12,-7.16126402290176e-13,-2.7691403786357454e-13,1.7132349695582643e-13,-9.364633504280395e-13,0.0,0.0,0.0,0.0,0.0
226271000000,11295,226271000000,,end,joint2,joint4,joint6,motortom2m,-3.604156972869532e-10,6.292522058970462e-10,5.981020123613234e-10,-5.203881769944019e-10,5.977165429271736e-10,1.212080528321765e-12,-7.16126400976474e-13,-2.769140366096041e-13,1.7132349805181207e-13,-9.364633491838142e-13,0.0,0.0,0.0,0.0,0.0
226291000000,11296,226291000000,,end,joint2,joint4,joint6,motortom2m,-3.604165854653729e-10,6.292522058970462e-10,5.981020123613234e-10,-5.203881769944019e-10,5.97718319284013e-10,1.2120805275588405e-12,-7.161264022900534e-13,-2.7691403786366724e-13,1.7132349695555118e-13,-9.364633504274994e-13,0.0,0.0,0.0,0.0,0.0
226311000000,11297,226311000000,,end,joint2,joint4,joint6,motortom2m,-3.604165854653729e-10,6.292504295402068e-10,5.981020123613234e-10,-5.203872888159822e-10,5.977165429271736e-10,1.2120805275587727e-12,-7.161264022903856e-13,-2.7691403786388635e-13,1.713234969554096e-13,-9.364633504280615e-13,0.0,0.0,0.0,0.0,0.0
226331000000,11298,226331000000,,end,joint2,joint4,joint6,motortom2m,-3.604156972869532e-10,6.292504295402068e-10,5.981020123613234e-10,-5.203881769944019e-10,5.97718319284013e-10,1.2120805283211654e-12,-7.161264009776595e-13,-2.7691403661057625e-13,1.7132349805100346e-13,-9.364633491849294e-13,0.0,0.0,0.0,0.0,0.0
226351000000,11299,226351000000,,end,joint2,joint4,joint6,motortom2m,-3.604165854653729e-10,6.292504295402068e-10,5.981020123613234e-10,-5.203881769944019e-10,5.977165429271736e-10,1.2120805283211141e-12,-7.161264009780807e-13,-2.769140366108309e-13,1.7132349805088007e-13,-9.364633491856063e-13,0.0,0.0,0.0,0.0,0.0
226371000000,11300,226371000000,,end,joint2,joint4,joint6,motortom2m,-3.604165854653729e-10,6.292504295402068e-10,5.981020123613234e-10,-5.203881769944019e-10,5.97718319284013e-10,1.2120805290811614e-12,-7.161263996692766e-13,-2.7691403536129967e-13,1.7132349914313855e-13,-9.364633479461628e-13,0.0,0.0,0.0,0.0,0.0
226391000000,11301,226391000000,,end,joint2,joint4,joint6,motortom2m,-3.604165854653729e-10,6.292504295402068e-10,5.981020123613234e-10,-5.203881769944019e-10,5.977165429271736e-10,1.2120805280688608e-12,-7.161264014125384e-13,-2.7691403702549276e-13,1.713234976884437e-13,-9.364633495970957e-13,0.0,0.0,0.0,0.0,0.0
226411000000,11302,226411000000,,end,joint2,joint4,joint6,motortom2m,-3.604156972869532e-10,6.292504295402068e-10,5.98100236004484e-10,-5.203881769944019e-10,5.97718319284013e-10,1.2120805280669003e-12,-7.161264014155947e-13,-2.769140370284705e-13,1.7132349768575597e-13,-9.36463349599796e-13,0.0,0.0,0.0,0.0,0.0
226431000000,11303,226431000000,,end,joint2,joint4,joint6,motortom2m,-3.604165854653729e-10,6.292522058970462e-10,5.981020123613234e-10,-5.203881769944019e-10,5.977165429271736e-10,1.2120805280661139e-12,-7.161264014165254e-13,-2.7691403702993017e-13,1.7132349768440413e-13,-9.364633496004602e-13,0.0,0.0,0.0,0.0,0.0
226451000000,11304,226451000000,,end,joint2,joint4,joint6,motortom2m,-3.604165854653729e-10,6.292522058970462e-10,5.981020123613234e-10,-5.203872888159822e-10,5.97718319284013e-10,1.2120805283203522e-12,-7.161264009784925e-13,-2.769140366117946e-13,1.7132349804983216e-13,-9.36463349185501e-13,0.0,0.0,0.0,0.0,0.0
226471000000,11305,226471000000,,end,joint2,joint4,joint6,motortom2m,-3.604156972869532e-10,6.292522058970462e-10,5.981020123613234e-10,-5.203881769944019e-10,5.977165429271736e-10,1.212080527301625e-12,-7.161264027326047e-13,-2.7691403828640964e-13,1.7132349658596623e-13,-9.36463350846666e-13,0.0,0.0,0.0,0.0,0.0
226491000000,11306,226491000000,,end,joint2,joint4,joint6,motortom2m,-3.604165854653729e-10,6.292522058970462e-10,5.981020123613234e-10,-5.203881769944019e-10,5.97718319284013e-10,1.2120805283203405e-12,-7.161264009787171e-13,-2.7691403661186085e-13,1.7132349804984267e-13,-9.36463349185841e-13,0.0,0.0,0.0,0.0,0.0
226511000000,11307,226511000000,,end,joint2,joint4,joint6,motortom2m,-3.604165854653729e-10,6.292522058970462e-10,5.981020123613234e-10,-5.203881769944019e-10,5.97718319284013e-10,1.2120805288304003e-12,-7.161264001008088e-13,-2.7691403577356984e-13,1.7132349878274185e-13,-9.364633483545125e-13,0.0,0.0,0.0,0.0,0.0
226531000000,11308,226531000000,,end,joint2,joint4,joint6,motortom2m,-3.604156972869532e-10,6.292522058970462e-10,5.981020123613234e-10,-5.203881769944019e-10,5.977165429271736e-10,1.2120805275545098e-12,-7.161264022973795e-13,-2.7691403787070837e-13,1.713234969494289e-13,-9.364633504345626e-13,0.0,0.0,0.0,0.0,0.0
226551000000,11309,226551000000,,end,joint2,joint4,joint6,motortom2m,-3.604156972869532e-10,6.292522058970462e-10,5.981020123613234e-10,-5.203881769944019e-10,5.97718319284013e-10,1.212080527811772e-12,-7.161264018544313e-13,-2.7691403744777876e-13,1.7132349731914512e-13,-9.364633500150158e-13,0.0,0.0,0.0,0.0,0.0
226571000000,11310,226571000000,,end,joint2,joint4,joint6,motortom2m,-3.604165854653729e-10,6.292522058970462e-10,5.981020123613234e-10,-5.203881769944019e-10,5.977165429271736e-10,1.2120805278139627e-12,-7.161264018513153e-13,-2.7691403744455485e-13,1.7132349732215455e-13,-9.36463350012418e-13,0.0,0.0,0.0,0.0,0.0
226591000000,11311,226591000000,,end,joint2,joint4,joint6,motortom2m,-3.604165854653729e-10,6.292522058970462e-10,5.98100236004484e-10,-5.203872888159822e-10,5.97718319284013e-10,1.2120805303540874e-12,-7.161263974779766e-13,-2.7691403326914543e-13,1.7132350097220856e-13,-9.36463345871298e-13,0.0,0.0,0.0,0.0,0.0
226611000000,11312,226611000000,,end,joint2,joint4,joint6,motortom2m,-3.604156972869532e-10,6.292522058970462e-10,5.981020123613234e-10,-5.203881769944019e-10,5.977165429271736e-10,1.2120805298461587e-12,-7.16126398352394e-13,-2.769140341041384e-13,1.7132350024215846e-13,-9.364633466993467e-13,0.0,0.0,0.0,0.0,0.0
226631000000,11313,226631000000,,end,joint2,joint4,joint6,motortom2m,-3.604165854653729e-10,6.292504295402068e-10,5.981020123613234e-10,-5.203881769944019e-10,5.97718319284013e-10,1.212080528320569e-12,-7.161264009785882e-13,-2.7691403661154803e-13,1.713234980501147e-13,-9.364633491858026e-13,0.0,0.0,0.0,0.0,0.0
226651000000,11314,226651000000,,end,joint2,joint4,joint6,motortom2m,-3.604165854653729e-10,6.292504295402068e-10,5.981020123613234e-10,-5.203881769944019e-10,5.977165429271736e-10,1.2120805275579237e-12,-7.161264022918392e-13,-2.769140378652503e-13,1.7132349695421286e-13,-9.364633504295319e-13,0.0,0.0,0.0,0.0,0.0
226671000000,11315,226671000000,,end,joint2,joint4,joint6,motortom2m,-3.604156972869532e-10,6.292504295402068e-10,5.981020123613234e-10,-5.203881769944019e-10,5.97718319284013e-10,1.2120805270514496e-12,-7.16126403163605e-13,-2.769140386975891e-13,1.7132349622653828e-13,-9.364633512548055e-13,0.0,0.0,0.0,0.0,0.0
226691000000,11316,226691000000,,end,joint2,joint4,joint6,motortom2m,-3.604165854653729e-10,6.292504295402068e-10,5.981020123613234e-10,-5.203881769944019e-10,5.977165429271736e-10,1.2120805278112041e-12,-7.161264018558785e-13,-2.76914037448903e-13,1.7132349731821818e-13,-9.364633500168392e-13,0.0,0.0,0.0,0.0,0.0
226711000000,11317,226711000000,,end,joint2,joint4,joint6,motortom2m,-3.604165854653729e-10,6.292504295402068e-10,5.981020123613234e-10,-5.203881769944019e-10,5.97718319284013e-10,1.2120805288300707e-12,-7.16126400101737e-13,-2.7691403577411046e-13,1.7132349878230968e-13,-9.364633483557755e-13,0.0,0.0,0.0,0.0,0.0
226731000000,11318,226731000000,,end,joint2,joint4,joint6,motortom2m,-3.604165854653729e-10,6.292504295402068e-10,5.981020123613234e-10,-5.203872888159822e-10,5.977165429271736e-10,1.2120805280672644e-12,-7.16126401415137e-13,-2.769140370280056e-13,1.7132349768618672e-13,-9.364633495996144e-13,0.0,0.0,0.0,0.0,0.0
226751000000,11319,226751000000,,end,joint2,joint4,joint6,motortom2m,-3.604156972869532e-10,6.292522058970462e-10,5.98100236004484e-10,-5.203881769944019e-10,5.977165429271736e-10,1.2120805275578338e-12,-7.161264022918065e-13,-2.769140378653925e-13,1.7132349695418055e-13,-9.36463350429266e-13,0.0,0.0,0.0,0.0,0.0
226771000000,11320,226771000000,,end,joint2,joint4,joint6,motortom2m,-3.604165854653729e-10,6.292522058970462e-10,5.981020123613234e-10,-5.203881769944019e-10,5.97718319284013e-10,1.2120805283194699e-12,-7.161264009799938e-13,-2.7691403661324823e-13,1.713234980485494e-13,-9.364633491868148e-13,0.0,0.0,0.0,0.0,0.0
226791000000,11321,226791000000,,end,joint2,joint4,joint6,motortom2m,-3.604165854653729e-10,6.292522058970462e-10,5.981020123613234e-10,-5.203881769944019e-10,5.977165429271736e-10,1.2120805267980036e-12,-7.161264035997586e-13,-2.769140391143088e-13,1.7132349586224398e-13,-9.364633516676548e-13,0.0,0.0,0.0,0.0,0.0
226811000000,11322,226811000000,,end,joint2,joint4,joint6,motortom2m,-3.604156972869532e-10,6.292522058970462e-10,5.981020123613234e-10,-5.203881769944019e-10,5.97718319284013e-10,1.2120805293383827e-12,-7.1612639922622e-13,-2.769140349386217e-13,1.7132349951262656e-13,-9.364633475264042e-13,0.0,0.0,0.0,0.0,0.0
226831000000,11323,226831000000,,end,joint2,joint4,joint6,motortom2m,-3.604165854653729e-10,6.292522058970462e-10,5.981020123613234e-10,-5.203881769944019e-10,5.977165429271736e-10,1.212080528829419e-12,-7.161264001027385e-13,-2.769140357753482e-13,1.7132349878124663e-13,-9.364633483566122e-13,0.0,0.0,0.0,0.0,0.0
226851000000,11324,226851000000,,end,joint2,joint4,joint6,motortom2m,-3.604165854653729e-10,6.292522058970462e-10,5.981020123613234e-10,-5.203881769944019e-10,5.97718319284013e-10,1.2120805293394138e-12,-7.161263992246103e-13,-2.7691403493695117e-13,1.713234995141442e-13,-9.364633475249966e-13,0.0,0.0,0.0,0.0,0.0
226871000000,11325,226871000000,,end,joint2,joint4,joint6,motortom2m,-3.604156972869532e-10,6.292522058970462e-10,5.981020123613234e-10,-5.203872888159822e-10,5.977165429271736e-10,1.2120805280658302e-12,-7.1612640141721e-13,-2.7691403703031367e-13,1.7132349768411554e-13,-9.364633496012813e-13,0.0,0.0,0.0,0.0,0.0
226891000000,11326,226891000000,,end,joint2,joint4,joint6,motortom2m,-3.604156972869532e-10,6.292522058970462e-10,5.981020123613234e-10,-5.203881769944019e-10,5.97718319284013e-10,1.2120805275584407e-12,-7.161264022907168e-13,-2.7691403786426157e-13,1.7132349695508084e-13,-9.364633504282432e-13,0.0,0.0,0.0,0.0,0.0
226911000000,11327,226911000000,,end,joint2,joint4,joint6,motortom2m,-3.604165854653729e-10,6.292522058970462e-10,5.981020123613234e-10,-5.203881769944019e-10,5.977165429271736e-10,1.2120805270483408e-12,-7.161264031691194e-13,-2.7691403870280925e-13,1.7132349622208815e-13,-9.364633512602205e-13,0.0,0.0,0.0,0.0,0.0
226931000000,11328,226931000000,,end,joint2,joint4,joint6,motortom2m,-3.604165854653729e-10,6.292522058970462e-10,5.98100236004484e-10,-5.203881769944019e-10,5.97718319284013e-10,1.2120805280629902e-12,-7.16126401422031e-13,-2.769140370348129e-13,1.7132349768017856e-13,-9.364633496057916e-13,0.0,0.0,0.0,0.0,0.0
226951000000,11329,226951000000,,end,joint2,joint4,joint6,motortom2m,-3.604156972869532e-10,6.292504295402068e-10,5.981020123613234e-10,-5.203881769944019e-10,5.977165429271736e-10,1.2120805273030656e-12,-7.161264027303776e-13,-2.769140382840729e-13,1.7132349658800288e-13,-9.364633508447309e-13,0.0,0.0,0.0,0.0,0.0
226971000000,11330,226971000000,,end,joint2,joint4,joint6,motortom2m,-3.604165854653729e-10,6.292504295402068e-10,5.981020123613234e-10,-5.203881769944019e-10,5.977165429271736e-10,1.2120805288274206e-12,-7.16126400106004e-13,-2.76914035778415e-13,1.7132349877843995e-13,-9.364633483596865e-13,0.0,0.0,0.0,0.0,0.0
226991000000,11331,226991000000,,end,joint2,joint4,joint6,motortom2m,-3.604165854653729e-10,6.292504295402068e-10,5.981020123613234e-10,-5.203881769944019e-10,5.97718319284013e-10,1.212080528572974e-12,-7.161264005441191e-13,-2.7691403619664647e-13,1.713234984128451e-13,-9.364633487744145e-13,0.0,0.0,0.0,0.0,0.0
227011000000,11332,227011000000,,end,joint2,joint4,joint6,motortom2m,-3.604156972869532e-10,6.292504295402068e-10,5.981020123613234e-10,-5.203872888159822e-10,5.977165429271736e-10,1.2120805283220861e-12,-7.161264009764157e-13,-2.7691403660923835e-13,1.7132349805224827e-13,-9.364633491840166e-13,0.0,0.0,0.0,0.0,0.0
227031000000,11333,227031000000,,end,joint2,joint4,joint6,motortom2m,-3.604165854653729e-10,6.292504295402068e-10,5.981020123613234e-10,-5.203881769944019e-10,5.97718319284013e-10,1.2120805301010893e-12,-7.161263979135577e-13,-2.769140336849618e-13,1.7132350060861724e-13,-9.364633462837693e-13,0.0,0.0,0.0,0.0,0.0
227051000000,11334,227051000000,,end,joint2,joint4,joint6,motortom2m,-3.604165854653729e-10,6.292504295402068e-10,5.981020123613234e-10,-5.203881769944019e-10,5.977165429271736e-10,1.2120805293385887e-12,-7.161263992265617e-13,-2.769140349384268e-13,1.7132349951292544e-13,-9.364633475272675e-13,0.0,0.0,0.0,0.0,0.0
227071000000,11335,227071000000,,end,joint2,joint4,joint6,motortom2m,-3.604165854653729e-10,6.292522058970462e-10,5.981020123613234e-10,-5.203881769944019e-10,5.97718319284013e-10,1.2120805280659432e-12,-7.161264014167639e-13,-2.769140370300467e-13,1.7132349768435223e-13,-9.364633496005523e-13,0.0,0.0,0.0,0.0,0.0
227091000000,11336,227091000000,,end,joint2,joint4,joint6,motortom2m,-3.604156972869532e-10,6.292522058970462e-10,5.98100236004484e-10,-5.203881769944019e-10,5.977165429271736e-10,1.2120805290834943e-12,-7.161263996653962e-13,-2.769140353577381e-13,1.7132349914641516e-13,-9.36463347942558e-13,0.0,0.0,0.0,0.0,0.0
227111000000,11337,227111000000,,end,joint2,joint4,joint6,motortom2m,-3.604165854653729e-10,6.292522058970462e-10,5.981020123613234e-10,-5.203881769944019e-10,5.97718319284013e-10,1.2120805283220996e-12,-7.161264009756432e-13,-2.7691403660901277e-13,1.7132349805229977e-13,-9.364633491828277e-13,0.0,0.0,0.0,0.0,0.0
227131000000,11338,227131000000,,end,joint2,joint4,joint6,motortom2m,-3.604165854653729e-10,6.292522058970462e-10,5.981020123613234e-10,-5.203881769944019e-10,5.977165429271736e-10,1.2120805293393601e-12,-7.16126399224762e-13,-2.769140349371723e-13,1.7132349951394912e-13,-9.364633475252908e-13,0.0,0.0,0.0,0.0,0.0
227151000000,11339,227151000000,,end,joint2,joint4,joint6,motortom2m,-3.604156972869532e-10,6.292522058970462e-10,5.981020123613234e-10,-5.203872888159822e-10,5.97718319284013e-10,1.2120805288303706e-12,-7.16126400100726e-13,-2.769140357735733e-13,1.7132349878266834e-13,-9.36463348354509e-13,0.0,0.0,0.0,0.0,0.0
227171000000,11340,227171000000,,end,joint2,joint4,joint6,motortom2m,-3.604165854653729e-10,6.292522058970462e-10,5.981020123613234e-10,-5.203881769944019e-10,5.977165429271736e-10,1.2120805278113948e-12,-7.161264018551493e-13,-2.7691403744852334e-13,1.7132349731847667e-13,-9.364633500159397e-13,0.0,0.0,0.0,0.0,0.0
227191000000,11341,227191000000,,end,joint2,joint4,joint6,motortom2m,-3.604165854653729e-10,6.292522058970462e-10,5.981020123613234e-10,-5.203881769944019e-10,5.977165429271736e-10,1.212080528067448e-12,-7.161264014144126e-13,-2.769140370276617e-13,1.713234976864238e-13,-9.364633495985219e-13,0.0,0.0,0.0,0.0,0.0
227211000000,11342,227211000000,,end,joint2,joint4,joint6,motortom2m,-3.604156972869532e-10,6.292522058970462e-10,5.981020123613234e-10,-5.203881769944019e-10,5.97718319284013e-10,1.2120805303571207e-12,-7.161263974728673e-13,-2.769140332643035e-13,1.7132350097645331e-13,-9.364633458663912e-13,0.0,0.0,0.0,0.0,0.0
227231000000,11343,227231000000,,end,joint2,joint4,joint6,motortom2m,-3.604156972869532e-10,6.292522058970462e-10,5.981020123613234e-10,-5.203881769944019e-10,5.977165429271736e-10,1.2120805288294128e-12,-7.161264001030656e-13,-2.769140357754221e-13,1.7132349878126824e-13,-9.364633483570474e-13,0.0,0.0,0.0,0.0,0.0
227251000000,11344,227251000000,,end,joint2,joint4,joint6,motortom2m,-3.604165854653729e-10,6.292522058970462e-10,5.981020123613234e-10,-5.203881769944019e-10,5.97718319284013e-10,1.2120805295925057e-12,-7.161263987891859e-13,-2.7691403452099403e-13,1.7132349987785426e-13,-9.364633471128326e-13,0.0,0.0,0.0,0.0,0.0
